Source_Name,RAJ2000,DEJ2000,GLON,GLAT,P0,dP0,P1,dP1,Dist,Edot,Bsurf,Catalog,BLC,RLC,gmax,gradLC
4FGL J0248.4+6021 ,42.102699279785156,60.36629867553711,136.9110107421875,0.7087233066558838,0.217094,5e-06,5.509e-14,5e-17,2.0,2.1e+35,3497532094145.3022,Fermi,3149.825902369631,10355.197492595353,1914149527.3138518,563451.7407663676
4FGL J0218.1+4232 ,34.534400939941406,42.5458984375,139.51101684570312,-17.51755714416504,0.00232309053151224,8e-17,7.73955e-20,7e-25,3.15,2.4e+35,428837084.08976823,Fermi,315182.60010868683,110.80942470536979,2049603520.5386913,56327.29336323633
4FGL J0205.7+6449 ,31.42729949951172,64.82389831542969,130.72845458984375,3.082401990890503,0.06571592849324,9e-14,1.93754256e-13,4e-21,3.2,2.7e+37,3608796239349.65,Fermi,117170.61788340088,3134.593392524778,21554147883.41814,92382.6976693702
4FGL J0106.4+4855 ,16.609399795532227,48.92689895629883,125.46871948242188,-13.870952606201172,0.083157305005,6e-13,4.2792e-16,5e-20,3.063,2.9e+34,190780027623.65652,Fermi,3057.032056080515,3966.5320841606067,711609747.9324316,571939.3844329435
4FGL J0102.8+4839 ,15.713700294494629,48.65909957885742,124.87596893310547,-14.169548988342285,0.00296,0.0,1.17e-20,0.0,2.31,1.8e+34,188208918.11529192,Fermi,66870.31496944309,141.18945976435202,554072466.8501008,122287.85170955301
4FGL J0101.1-6422 ,15.299699783325195,-64.36830139160156,301.18914794921875,-52.72690963745117,0.0025731519721683,2e-16,5.16e-21,3e-23,1.002,1.2e+34,116535697.79986595,Fermi,63027.62967659,122.73714082500649,453981234.0556676,125960.53967388552
4FGL J0034.3-0534 ,8.596099853515625,-5.580900192260742,111.50370025634766,-68.07344818115234,0.001877181884585,2e-16,4.966e-21,1e-24,1.348,3e+34,97646784.52450944,Fermi,136021.3832371757,89.53996492026498,714751427.1673312,85742.55219894904
4FGL J0030.4+0451 ,7.6107001304626465,4.8592000007629395,113.13404083251953,-57.61259841918945,0.0048654532114961,1.9e-15,1.0172e-20,8e-24,0.324,3.5e+33,224991565.6579697,Fermi,17999.674021541887,232.07794271617092,245148607.25481668,235704.39469837764
4FGL J0023.4+0920 ,5.85129976272583,9.34749984741211,111.4201889038086,-52.89653778076172,0.00305020310475439,4e-18,1.142345e-20,1.4e-25,1.818,1.6e+34,188783673.9941678,Fermi,61298.022065070574,145.49207044993972,523379502.06344414,127725.2523582923
4FGL J1624.1-4042 ,246.03990173339844,-40.707298278808594,340.54595947265625,6.138342380523682,0.1678611451478,9e-13,4.72489e-15,3e-20,,3.9e+34,900683804661.9598,Fermi,1754.6484326872733,8006.832567176812,824483149.4395729,754926.9745980857
4FGL J0614.1-3329 ,93.54219818115234,-33.49760055541992,240.5000762939453,-21.82769775390625,0.003148669579439,9e-15,1.75e-20,7e-22,0.63,2.2e+34,237401785.1511184,Fermi,70076.27676873344,150.18883678967632,617645948.8689284,119457.79397878332
4FGL J0622.2+3749 ,95.56159973144531,37.8291015625,175.8751220703125,10.974038124084473,0.333208231801,6e-12,2.54237e-14,5e-19,,2.7e+34,2943599025198.6123,Fermi,733.1617315594085,15893.74670169533,683843935.6823648,1167885.0682025044
4FGL J1048.6+2340 ,162.1710968017578,23.679800033569336,213.13653564453125,62.134300231933594,0.0046651629372704,5e-16,3.008e-20,5e-23,2.002,1.2e+34,378855621.8502966,Fermi,34382.82761419421,222.52426852225858,449003675.6380795,170541.15702056125
4FGL J0931.2-1906 ,142.82420349121094,-19.115699768066406,251.04945373535156,23.004776000976562,0.004638029391429419,2e-17,3.6285e-21,1.3e-24,3.722,1.4e+33,131199362.19131377,Fermi,12117.123606459218,221.2300216713196,157316590.09939378,287276.5859637238
4FGL J1048.2-5832 ,162.0574951171875,-58.53960037231445,287.43011474609375,0.5739921927452087,0.123725343351,4e-12,9.61217e-14,4e-19,2.9,2e+36,3487718839275.5796,Fermi,16968.12160137491,5901.592698272518,5876705471.530897,242763.34674645273
4FGL J1044.4-5737 ,161.12379455566406,-57.62580108642578,286.5700378417969,1.1563392877578735,0.1390288911,4e-11,5.4628e-14,4e-18,1.895,8e+35,2787158017189.9966,Fermi,9556.848884396586,6631.558792583084,3719300490.934044,323476.4293477417
4FGL J1036.5-8318 ,159.14990234375,-83.3125,298.9484558105469,-21.510082244873047,,,,,,,,Fermi,,,,
4FGL J1035.4-6720 ,158.864501953125,-67.33799743652344,290.37200927734375,-7.844170093536377,0.0028720063916972,7e-16,4.6463e-20,9e-24,1.46,7.7e+34,369443250.54820126,Fermi,143701.01449505158,136.99224016334247,1155278592.8399303,83419.9802942859
4FGL J1028.5-5819 ,157.12950134277344,-58.317901611328125,285.07061767578125,-0.49183276295661926,0.0914032309,1.4e-09,1.61e-14,8e-16,1.423,8.3e+35,1226860328774.1575,Fermi,14803.990073851135,4359.855672799773,3787754495.474765,259902.5900009008
4FGL J1024.5-0719 ,156.12539672851562,-7.3196001052856445,251.66598510742188,40.4924430847168,0.005162204641299514,1.9e-17,1.855075e-20,1.9e-25,1.22,5.3e+33,312967871.7915654,Fermi,20963.433229183367,246.23273124936114,302927789.8159,218408.127370095
